user_id,Pizza_ordered,Burger_ordered,Pasta_ordered,Pizza_available,Burger_available,Pasta_available,Samosa_ordered,Samosa_available,Kachori_ordered,Kachori_available,Vadapav_ordered,Vadapav_available,Dosa_ordered,Dosa_available,Noodles_ordered,Noodles_available,Maggie_ordered,Maggie_available,target
7548,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
7549,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1
7550,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7551,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
7552,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1
7553,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1
7554,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
7555,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1
7556,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1
7557,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
7558,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1
7559,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1
7560,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1
7561,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1
7562,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
7563,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1
7564,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1
7565,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1
7566,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
7567,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7568,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1
7569,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0
7570,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1
7571,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0
7572,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
7573,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7574,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
7575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
7576,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
7577,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0
7578,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
7579,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
7580,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
7581,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
7582,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
7583,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7584,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
7585,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1
7586,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1
7587,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1
7588,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1
7589,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1
7590,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0
7591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
7592,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
7593,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
7594,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
7595,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
7596,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
7597,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
7598,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0
7599,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
7600,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
7601,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
7602,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1
7603,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
7604,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
7605,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
7606,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1
7607,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1
7608,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
7609,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
7610,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
7611,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
7612,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1
7613,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
7614,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
7615,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
7616,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
7617,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0
7618,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1
7619,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
7620,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
7621,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1
7622,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1
7623,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7624,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1
7625,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1
7626,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1
7627,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
7628,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1
7629,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
7630,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
7631,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
7632,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1
7633,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1
7634,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1
7635,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1
7636,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
7637,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
7638,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1
7639,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1
7640,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
7641,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
7642,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0
7643,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1
7644,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
7645,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1
7646,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
7647,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
7648,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
7649,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
7650,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
7651,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
7652,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
7653,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
7654,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0
7655,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1
7656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
7657,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1
7658,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
7659,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
7660,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
7661,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
7662,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1
7663,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7664,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
7665,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
7666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
7667,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
7668,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
7669,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
7670,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0
7671,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1
7672,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1
7673,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1
7674,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
7675,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1
7676,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1
7677,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7678,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
7679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7680,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
7681,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
7682,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0
7683,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1
7684,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1
7685,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
7686,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
7687,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1
7688,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1
7689,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
7690,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0
7691,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
7692,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0
7693,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1
7694,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7695,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
7696,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1
7697,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
7698,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
7699,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
7700,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
7701,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1
7702,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1
7703,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0
7704,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
7705,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
7706,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
7707,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0
7708,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0
7709,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1
7710,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1
7711,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
7712,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
7713,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
7714,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
7715,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0
7716,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
7717,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
7718,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1
7719,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1
7720,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
7721,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1
7722,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
7723,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7724,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0
7725,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
7726,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
7727,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0
7728,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
7729,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
7730,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
7731,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1
7732,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1
7733,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7734,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
7735,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
7736,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0
7737,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
7738,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
7739,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
7740,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1
7741,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0
7742,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0
7743,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1
7744,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1
7745,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0
7746,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1
7747,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1
7748,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0
7749,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1
7750,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
7751,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0
7752,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1
7753,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0
7754,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1
7755,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1
7756,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1
7757,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
7758,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
7759,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1
7760,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
7761,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
7762,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
7763,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
7764,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
7765,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1
7766,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7767,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7768,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
7769,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1
7770,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
7771,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1
7772,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1
7773,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1
7774,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1
7775,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7776,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7777,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7778,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
7779,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1
7780,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
7781,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
7782,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1
7783,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
7784,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1
7785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7786,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
7787,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
7788,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0
7789,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
7790,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1
7791,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
7792,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
7793,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7794,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
7795,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
7796,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
7797,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1
7798,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1
7799,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
7800,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
7801,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
7802,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0
7803,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
7804,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
7805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
7806,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1
7807,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0
7808,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1
7809,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
7810,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
7811,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
7812,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1
7813,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7814,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0
7815,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1
7816,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
7817,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1
7818,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1
7819,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1
7820,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
7821,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1
7822,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
7823,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0
7824,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0
7825,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
7826,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1
7827,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
7828,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1
7829,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1
7830,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
7831,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1
7832,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
7833,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
7834,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
7835,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1
7836,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1
7837,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
7838,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
7839,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
7840,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
7841,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1
7842,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
7843,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
7844,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7845,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0
7846,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
7847,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
7848,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0
7849,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1
7850,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
7851,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
7852,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7853,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
7854,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1
7855,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
7856,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1
7857,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1
7858,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7859,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
7860,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1
7861,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1
7862,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
7863,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
7864,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
7865,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
7866,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
7867,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
7868,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1
7869,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
7870,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
7871,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0
7872,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
7873,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
7874,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1
7875,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
7876,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1
7877,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
7878,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0
7879,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
7880,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1
7881,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7882,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
7883,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
7884,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1
